County,Income,Families,Families ME,Year
Linn,LowIncome,"1,239",235,2016
Linn,LowIncome,"1,239",235,2017
Linn,LowIncome,"1,239",235,2018
Linn,LowIncome,"1,239",235,2019
Linn,LowIncome,"1,239",235,2020
Linn,LowIncome,949,242,2016
Linn,LowIncome,949,242,2017
Linn,LowIncome,949,242,2018
Linn,LowIncome,949,242,2019
Linn,LowIncome,949,242,2020
Linn,LowIncome,"1,048",285,2016
Linn,LowIncome,"1,048",285,2017
Linn,LowIncome,"1,048",285,2018
Linn,LowIncome,"1,048",285,2019
Linn,LowIncome,"1,048",285,2020
Linn,LowIncome,"1,249",314,2016
Linn,LowIncome,"1,249",314,2017
Linn,LowIncome,"1,249",314,2018
Linn,LowIncome,"1,249",314,2019
Linn,LowIncome,"1,249",314,2020
Linn,LowIncome,"1,417",303,2016
Linn,LowIncome,"1,417",303,2017
Linn,LowIncome,"1,417",303,2018
Linn,LowIncome,"1,417",303,2019
Linn,LowIncome,"1,417",303,2020
Linn,LowIncome,"1,555",325,2016
Linn,LowIncome,"1,555",325,2017
Linn,LowIncome,"1,555",325,2018
Linn,LowIncome,"1,555",325,2019
Linn,LowIncome,"1,555",325,2020
Linn,LowIncome,"1,908",321,2016
Linn,LowIncome,"1,908",321,2017
Linn,LowIncome,"1,908",321,2018
Linn,LowIncome,"1,908",321,2019
Linn,LowIncome,"1,908",321,2020
Linn,MidIncome,"2,092",332,2016
Linn,MidIncome,"2,092",332,2017
Linn,MidIncome,"2,092",332,2018
Linn,MidIncome,"2,092",332,2019
Linn,MidIncome,"2,092",332,2020
Linn,MidIncome,"2,046",323,2016
Linn,MidIncome,"2,046",323,2017
Linn,MidIncome,"2,046",323,2018
Linn,MidIncome,"2,046",323,2019
Linn,MidIncome,"2,046",323,2020
Linn,MidIncome,"4,356",584,2016
Linn,MidIncome,"4,356",584,2017
Linn,MidIncome,"4,356",584,2018
Linn,MidIncome,"4,356",584,2019
Linn,MidIncome,"4,356",584,2020
Linn,MidIncome,"6,182",476,2016
Linn,MidIncome,"6,182",476,2017
Linn,MidIncome,"6,182",476,2018
Linn,MidIncome,"6,182",476,2019
Linn,MidIncome,"6,182",476,2020
Linn,MidIncome,"9,443",651,2016
Linn,MidIncome,"9,443",651,2017
Linn,MidIncome,"9,443",651,2018
Linn,MidIncome,"9,443",651,2019
Linn,MidIncome,"9,443",651,2020
Linn,MidIncome,"7,308",605,2016
Linn,MidIncome,"7,308",605,2017
Linn,MidIncome,"7,308",605,2018
Linn,MidIncome,"7,308",605,2019
Linn,MidIncome,"7,308",605,2020
Linn,HighIncome,"4,871",427,2016
Linn,HighIncome,"4,871",427,2017
Linn,HighIncome,"4,871",427,2018
Linn,HighIncome,"4,871",427,2019
Linn,HighIncome,"4,871",427,2020
Linn,HighIncome,"5,995",506,2016
Linn,HighIncome,"5,995",506,2017
Linn,HighIncome,"5,995",506,2018
Linn,HighIncome,"5,995",506,2019
Linn,HighIncome,"5,995",506,2020
Linn,HighIncome,"5,429",546,2016
Linn,HighIncome,"5,429",546,2017
Linn,HighIncome,"5,429",546,2018
Linn,HighIncome,"5,429",546,2019
Linn,HighIncome,"5,429",546,2020
Louisa,LowIncome,71,45,2016
Louisa,LowIncome,71,45,2017
Louisa,LowIncome,71,45,2018
Louisa,LowIncome,71,45,2019
Louisa,LowIncome,71,45,2020
Louisa,LowIncome,52,27,2016
Louisa,LowIncome,52,27,2017
Louisa,LowIncome,52,27,2018
Louisa,LowIncome,52,27,2019
Louisa,LowIncome,52,27,2020
Louisa,LowIncome,77,35,2016
Louisa,LowIncome,77,35,2017
Louisa,LowIncome,77,35,2018
Louisa,LowIncome,77,35,2019
Louisa,LowIncome,77,35,2020
Louisa,LowIncome,69,33,2016
Louisa,LowIncome,69,33,2017
Louisa,LowIncome,69,33,2018
Louisa,LowIncome,69,33,2019
Louisa,LowIncome,69,33,2020
Louisa,LowIncome,102,44,2016
Louisa,LowIncome,102,44,2017
Louisa,LowIncome,102,44,2018
Louisa,LowIncome,102,44,2019
Louisa,LowIncome,102,44,2020
Louisa,LowIncome,125,52,2016
Louisa,LowIncome,125,52,2017
Louisa,LowIncome,125,52,2018
Louisa,LowIncome,125,52,2019
Louisa,LowIncome,125,52,2020
Louisa,LowIncome,99,36,2016
Louisa,LowIncome,99,36,2017
Louisa,LowIncome,99,36,2018
Louisa,LowIncome,99,36,2019
Louisa,LowIncome,99,36,2020
Louisa,MidIncome,131,60,2016
Louisa,MidIncome,131,60,2017
Louisa,MidIncome,131,60,2018
Louisa,MidIncome,131,60,2019
Louisa,MidIncome,131,60,2020
Louisa,MidIncome,90,31,2016
Louisa,MidIncome,90,31,2017
Louisa,MidIncome,90,31,2018
Louisa,MidIncome,90,31,2019
Louisa,MidIncome,90,31,2020
Louisa,MidIncome,292,74,2016
Louisa,MidIncome,292,74,2017
Louisa,MidIncome,292,74,2018
Louisa,MidIncome,292,74,2019
Louisa,MidIncome,292,74,2020
Louisa,MidIncome,433,100,2016
Louisa,MidIncome,433,100,2017
Louisa,MidIncome,433,100,2018
Louisa,MidIncome,433,100,2019
Louisa,MidIncome,433,100,2020
Louisa,MidIncome,619,122,2016
Louisa,MidIncome,619,122,2017
Louisa,MidIncome,619,122,2018
Louisa,MidIncome,619,122,2019
Louisa,MidIncome,619,122,2020
Louisa,MidIncome,344,67,2016
Louisa,MidIncome,344,67,2017
Louisa,MidIncome,344,67,2018
Louisa,MidIncome,344,67,2019
Louisa,MidIncome,344,67,2020
Louisa,HighIncome,219,73,2016
Louisa,HighIncome,219,73,2017
Louisa,HighIncome,219,73,2018
Louisa,HighIncome,219,73,2019
Louisa,HighIncome,219,73,2020
Louisa,HighIncome,166,53,2016
Louisa,HighIncome,166,53,2017
Louisa,HighIncome,166,53,2018
Louisa,HighIncome,166,53,2019
Louisa,HighIncome,166,53,2020
Louisa,HighIncome,171,73,2016
Louisa,HighIncome,171,73,2017
Louisa,HighIncome,171,73,2018
Louisa,HighIncome,171,73,2019
Louisa,HighIncome,171,73,2020
Lucas,LowIncome,150,101,2016
Lucas,LowIncome,150,101,2017
Lucas,LowIncome,150,101,2018
Lucas,LowIncome,150,101,2019
Lucas,LowIncome,150,101,2020
Lucas,LowIncome,60,33,2016
Lucas,LowIncome,60,33,2017
Lucas,LowIncome,60,33,2018
Lucas,LowIncome,60,33,2019
Lucas,LowIncome,60,33,2020
Lucas,LowIncome,65,36,2016
Lucas,LowIncome,65,36,2017
Lucas,LowIncome,65,36,2018
Lucas,LowIncome,65,36,2019
Lucas,LowIncome,65,36,2020
Lucas,LowIncome,53,36,2016
Lucas,LowIncome,53,36,2017
Lucas,LowIncome,53,36,2018
Lucas,LowIncome,53,36,2019
Lucas,LowIncome,53,36,2020
Lucas,LowIncome,93,38,2016
Lucas,LowIncome,93,38,2017
Lucas,LowIncome,93,38,2018
Lucas,LowIncome,93,38,2019
Lucas,LowIncome,93,38,2020
Lucas,LowIncome,129,47,2016
Lucas,LowIncome,129,47,2017
Lucas,LowIncome,129,47,2018
Lucas,LowIncome,129,47,2019
Lucas,LowIncome,129,47,2020
Lucas,LowIncome,48,27,2016
Lucas,LowIncome,48,27,2017
Lucas,LowIncome,48,27,2018
Lucas,LowIncome,48,27,2019
Lucas,LowIncome,48,27,2020
Lucas,MidIncome,100,46,2016
Lucas,MidIncome,100,46,2017
Lucas,MidIncome,100,46,2018
Lucas,MidIncome,100,46,2019
Lucas,MidIncome,100,46,2020
Lucas,MidIncome,106,50,2016
Lucas,MidIncome,106,50,2017
Lucas,MidIncome,106,50,2018
Lucas,MidIncome,106,50,2019
Lucas,MidIncome,106,50,2020
Lucas,MidIncome,245,78,2016
Lucas,MidIncome,245,78,2017
Lucas,MidIncome,245,78,2018
Lucas,MidIncome,245,78,2019
Lucas,MidIncome,245,78,2020
Lucas,MidIncome,402,90,2016
Lucas,MidIncome,402,90,2017
Lucas,MidIncome,402,90,2018
Lucas,MidIncome,402,90,2019
Lucas,MidIncome,402,90,2020
Lucas,MidIncome,483,116,2016
Lucas,MidIncome,483,116,2017
Lucas,MidIncome,483,116,2018
Lucas,MidIncome,483,116,2019
Lucas,MidIncome,483,116,2020
Lucas,MidIncome,222,67,2016
Lucas,MidIncome,222,67,2017
Lucas,MidIncome,222,67,2018
Lucas,MidIncome,222,67,2019
Lucas,MidIncome,222,67,2020
Lucas,HighIncome,134,43,2016
Lucas,HighIncome,134,43,2017
Lucas,HighIncome,134,43,2018
Lucas,HighIncome,134,43,2019
Lucas,HighIncome,134,43,2020
Lucas,HighIncome,187,60,2016
Lucas,HighIncome,187,60,2017
Lucas,HighIncome,187,60,2018
Lucas,HighIncome,187,60,2019
Lucas,HighIncome,187,60,2020
Lucas,HighIncome,63,36,2016
Lucas,HighIncome,63,36,2017
Lucas,HighIncome,63,36,2018
Lucas,HighIncome,63,36,2019
Lucas,HighIncome,63,36,2020
Lyon,LowIncome,90,62,2016
Lyon,LowIncome,90,62,2017
Lyon,LowIncome,90,62,2018
Lyon,LowIncome,90,62,2019
Lyon,LowIncome,90,62,2020
Lyon,LowIncome,3,5,2016
Lyon,LowIncome,3,5,2017
Lyon,LowIncome,3,5,2018
Lyon,LowIncome,3,5,2019
Lyon,LowIncome,3,5,2020
Lyon,LowIncome,31,17,2016
Lyon,LowIncome,31,17,2017
Lyon,LowIncome,31,17,2018
Lyon,LowIncome,31,17,2019
Lyon,LowIncome,31,17,2020
Lyon,LowIncome,68,26,2016
Lyon,LowIncome,68,26,2017
Lyon,LowIncome,68,26,2018
Lyon,LowIncome,68,26,2019
Lyon,LowIncome,68,26,2020
Lyon,LowIncome,104,44,2016
Lyon,LowIncome,104,44,2017
Lyon,LowIncome,104,44,2018
Lyon,LowIncome,104,44,2019
Lyon,LowIncome,104,44,2020
Lyon,LowIncome,162,76,2016
Lyon,LowIncome,162,76,2017
Lyon,LowIncome,162,76,2018
Lyon,LowIncome,162,76,2019
Lyon,LowIncome,162,76,2020
Lyon,LowIncome,101,48,2016
Lyon,LowIncome,101,48,2017
Lyon,LowIncome,101,48,2018
Lyon,LowIncome,101,48,2019
Lyon,LowIncome,101,48,2020
Lyon,MidIncome,169,74,2016
Lyon,MidIncome,169,74,2017
Lyon,MidIncome,169,74,2018
Lyon,MidIncome,169,74,2019
Lyon,MidIncome,169,74,2020
Lyon,MidIncome,157,53,2016
Lyon,MidIncome,157,53,2017
Lyon,MidIncome,157,53,2018
Lyon,MidIncome,157,53,2019
Lyon,MidIncome,157,53,2020
Lyon,MidIncome,270,61,2016
Lyon,MidIncome,270,61,2017
Lyon,MidIncome,270,61,2018
Lyon,MidIncome,270,61,2019
Lyon,MidIncome,270,61,2020
Lyon,MidIncome,456,88,2016
Lyon,MidIncome,456,88,2017
Lyon,MidIncome,456,88,2018
Lyon,MidIncome,456,88,2019
Lyon,MidIncome,456,88,2020
Lyon,MidIncome,708,104,2016
Lyon,MidIncome,708,104,2017
Lyon,MidIncome,708,104,2018
Lyon,MidIncome,708,104,2019
Lyon,MidIncome,708,104,2020
Lyon,MidIncome,512,87,2016
Lyon,MidIncome,512,87,2017
Lyon,MidIncome,512,87,2018
Lyon,MidIncome,512,87,2019
Lyon,MidIncome,512,87,2020
Lyon,HighIncome,202,59,2016
Lyon,HighIncome,202,59,2017
Lyon,HighIncome,202,59,2018
Lyon,HighIncome,202,59,2019
Lyon,HighIncome,202,59,2020
Lyon,HighIncome,243,87,2016
Lyon,HighIncome,243,87,2017
Lyon,HighIncome,243,87,2018
Lyon,HighIncome,243,87,2019
Lyon,HighIncome,243,87,2020
Lyon,HighIncome,88,36,2016
Lyon,HighIncome,88,36,2017
Lyon,HighIncome,88,36,2018
Lyon,HighIncome,88,36,2019
Lyon,HighIncome,88,36,2020
Madison,LowIncome,21,29,2016
Madison,LowIncome,21,29,2017
Madison,LowIncome,21,29,2018
Madison,LowIncome,21,29,2019
Madison,LowIncome,21,29,2020
Madison,LowIncome,19,14,2016
Madison,LowIncome,19,14,2017
Madison,LowIncome,19,14,2018
Madison,LowIncome,19,14,2019
Madison,LowIncome,19,14,2020
Madison,LowIncome,127,72,2016
Madison,LowIncome,127,72,2017
Madison,LowIncome,127,72,2018
Madison,LowIncome,127,72,2019
Madison,LowIncome,127,72,2020
Madison,LowIncome,227,105,2016
Madison,LowIncome,227,105,2017
Madison,LowIncome,227,105,2018
Madison,LowIncome,227,105,2019
Madison,LowIncome,227,105,2020
Madison,LowIncome,58,45,2016
Madison,LowIncome,58,45,2017
Madison,LowIncome,58,45,2018
Madison,LowIncome,58,45,2019
Madison,LowIncome,58,45,2020
Madison,LowIncome,44,29,2016
Madison,LowIncome,44,29,2017
Madison,LowIncome,44,29,2018
Madison,LowIncome,44,29,2019
Madison,LowIncome,44,29,2020
Madison,LowIncome,232,113,2016
Madison,LowIncome,232,113,2017
Madison,LowIncome,232,113,2018
Madison,LowIncome,232,113,2019
Madison,LowIncome,232,113,2020
Madison,MidIncome,169,107,2016
Madison,MidIncome,169,107,2017
Madison,MidIncome,169,107,2018
Madison,MidIncome,169,107,2019
Madison,MidIncome,169,107,2020
Madison,MidIncome,175,80,2016
Madison,MidIncome,175,80,2017
Madison,MidIncome,175,80,2018
Madison,MidIncome,175,80,2019
Madison,MidIncome,175,80,2020
Madison,MidIncome,367,101,2016
Madison,MidIncome,367,101,2017
Madison,MidIncome,367,101,2018
Madison,MidIncome,367,101,2019
Madison,MidIncome,367,101,2020
Madison,MidIncome,587,161,2016
Madison,MidIncome,587,161,2017
Madison,MidIncome,587,161,2018
Madison,MidIncome,587,161,2019
Madison,MidIncome,587,161,2020
Madison,MidIncome,784,168,2016
Madison,MidIncome,784,168,2017
Madison,MidIncome,784,168,2018
Madison,MidIncome,784,168,2019
Madison,MidIncome,784,168,2020
Madison,MidIncome,695,137,2016
Madison,MidIncome,695,137,2017
Madison,MidIncome,695,137,2018
Madison,MidIncome,695,137,2019
Madison,MidIncome,695,137,2020
Madison,HighIncome,537,166,2016
Madison,HighIncome,537,166,2017
Madison,HighIncome,537,166,2018
Madison,HighIncome,537,166,2019
Madison,HighIncome,537,166,2020
Madison,HighIncome,447,103,2016
Madison,HighIncome,447,103,2017
Madison,HighIncome,447,103,2018
Madison,HighIncome,447,103,2019
Madison,HighIncome,447,103,2020
Madison,HighIncome,440,128,2016
Madison,HighIncome,440,128,2017
Madison,HighIncome,440,128,2018
Madison,HighIncome,440,128,2019
Madison,HighIncome,440,128,2020
Mahaska,LowIncome,92,54,2016
Mahaska,LowIncome,92,54,2017
Mahaska,LowIncome,92,54,2018
Mahaska,LowIncome,92,54,2019
Mahaska,LowIncome,92,54,2020
Mahaska,LowIncome,161,74,2016
Mahaska,LowIncome,161,74,2017
Mahaska,LowIncome,161,74,2018
Mahaska,LowIncome,161,74,2019
Mahaska,LowIncome,161,74,2020
Mahaska,LowIncome,146,80,2016
Mahaska,LowIncome,146,80,2017
Mahaska,LowIncome,146,80,2018
Mahaska,LowIncome,146,80,2019
Mahaska,LowIncome,146,80,2020
Mahaska,LowIncome,229,83,2016
Mahaska,LowIncome,229,83,2017
Mahaska,LowIncome,229,83,2018
Mahaska,LowIncome,229,83,2019
Mahaska,LowIncome,229,83,2020
Mahaska,LowIncome,220,85,2016
Mahaska,LowIncome,220,85,2017
Mahaska,LowIncome,220,85,2018
Mahaska,LowIncome,220,85,2019
Mahaska,LowIncome,220,85,2020
Mahaska,LowIncome,271,90,2016
Mahaska,LowIncome,271,90,2017
Mahaska,LowIncome,271,90,2018
Mahaska,LowIncome,271,90,2019
Mahaska,LowIncome,271,90,2020
Mahaska,LowIncome,263,73,2016
Mahaska,LowIncome,263,73,2017
Mahaska,LowIncome,263,73,2018
Mahaska,LowIncome,263,73,2019
Mahaska,LowIncome,263,73,2020
Mahaska,MidIncome,259,78,2016
Mahaska,MidIncome,259,78,2017
Mahaska,MidIncome,259,78,2018
Mahaska,MidIncome,259,78,2019
Mahaska,MidIncome,259,78,2020
Mahaska,MidIncome,199,67,2016
Mahaska,MidIncome,199,67,2017
Mahaska,MidIncome,199,67,2018
Mahaska,MidIncome,199,67,2019
Mahaska,MidIncome,199,67,2020
Mahaska,MidIncome,573,129,2016
Mahaska,MidIncome,573,129,2017
Mahaska,MidIncome,573,129,2018
Mahaska,MidIncome,573,129,2019
Mahaska,MidIncome,573,129,2020
Mahaska,MidIncome,600,133,2016
Mahaska,MidIncome,600,133,2017
Mahaska,MidIncome,600,133,2018
Mahaska,MidIncome,600,133,2019
Mahaska,MidIncome,600,133,2020
Mahaska,MidIncome,"1,237",176,2016
Mahaska,MidIncome,"1,237",176,2017
Mahaska,MidIncome,"1,237",176,2018
Mahaska,MidIncome,"1,237",176,2019
Mahaska,MidIncome,"1,237",176,2020
Mahaska,MidIncome,856,163,2016
Mahaska,MidIncome,856,163,2017
Mahaska,MidIncome,856,163,2018
Mahaska,MidIncome,856,163,2019
Mahaska,MidIncome,856,163,2020
Mahaska,HighIncome,365,127,2016
Mahaska,HighIncome,365,127,2017
Mahaska,HighIncome,365,127,2018
Mahaska,HighIncome,365,127,2019
Mahaska,HighIncome,365,127,2020
Mahaska,HighIncome,241,77,2016
Mahaska,HighIncome,241,77,2017
Mahaska,HighIncome,241,77,2018
Mahaska,HighIncome,241,77,2019
Mahaska,HighIncome,241,77,2020
Mahaska,HighIncome,197,67,2016
Mahaska,HighIncome,197,67,2017
Mahaska,HighIncome,197,67,2018
Mahaska,HighIncome,197,67,2019
Mahaska,HighIncome,197,67,2020
Marion,LowIncome,300,134,2016
Marion,LowIncome,300,134,2017
Marion,LowIncome,300,134,2018
Marion,LowIncome,300,134,2019
Marion,LowIncome,300,134,2020
Marion,LowIncome,58,28,2016
Marion,LowIncome,58,28,2017
Marion,LowIncome,58,28,2018
Marion,LowIncome,58,28,2019
Marion,LowIncome,58,28,2020
Marion,LowIncome,136,67,2016
Marion,LowIncome,136,67,2017
Marion,LowIncome,136,67,2018
Marion,LowIncome,136,67,2019
Marion,LowIncome,136,67,2020
Marion,LowIncome,191,97,2016
Marion,LowIncome,191,97,2017
Marion,LowIncome,191,97,2018
Marion,LowIncome,191,97,2019
Marion,LowIncome,191,97,2020
Marion,LowIncome,263,93,2016
Marion,LowIncome,263,93,2017
Marion,LowIncome,263,93,2018
Marion,LowIncome,263,93,2019
Marion,LowIncome,263,93,2020
Marion,LowIncome,270,101,2016
Marion,LowIncome,270,101,2017
Marion,LowIncome,270,101,2018
Marion,LowIncome,270,101,2019
Marion,LowIncome,270,101,2020
Marion,LowIncome,326,101,2016
Marion,LowIncome,326,101,2017
Marion,LowIncome,326,101,2018
Marion,LowIncome,326,101,2019
Marion,LowIncome,326,101,2020
Marion,MidIncome,311,87,2016
Marion,MidIncome,311,87,2017
Marion,MidIncome,311,87,2018
Marion,MidIncome,311,87,2019
Marion,MidIncome,311,87,2020
Marion,MidIncome,419,117,2016
Marion,MidIncome,419,117,2017
Marion,MidIncome,419,117,2018
Marion,MidIncome,419,117,2019
Marion,MidIncome,419,117,2020
Marion,MidIncome,"1,029",211,2016
Marion,MidIncome,"1,029",211,2017
Marion,MidIncome,"1,029",211,2018
Marion,MidIncome,"1,029",211,2019
Marion,MidIncome,"1,029",211,2020
Marion,MidIncome,"1,132",214,2016
Marion,MidIncome,"1,132",214,2017
Marion,MidIncome,"1,132",214,2018
Marion,MidIncome,"1,132",214,2019
Marion,MidIncome,"1,132",214,2020
Marion,MidIncome,"1,624",236,2016
Marion,MidIncome,"1,624",236,2017
Marion,MidIncome,"1,624",236,2018
Marion,MidIncome,"1,624",236,2019
Marion,MidIncome,"1,624",236,2020
Marion,MidIncome,"1,250",208,2016
Marion,MidIncome,"1,250",208,2017
Marion,MidIncome,"1,250",208,2018
Marion,MidIncome,"1,250",208,2019
Marion,MidIncome,"1,250",208,2020
Marion,HighIncome,728,150,2016
Marion,HighIncome,728,150,2017
Marion,HighIncome,728,150,2018
Marion,HighIncome,728,150,2019
Marion,HighIncome,728,150,2020
Marion,HighIncome,658,182,2016
Marion,HighIncome,658,182,2017
Marion,HighIncome,658,182,2018
Marion,HighIncome,658,182,2019
Marion,HighIncome,658,182,2020
Marion,HighIncome,636,188,2016
Marion,HighIncome,636,188,2017
Marion,HighIncome,636,188,2018
Marion,HighIncome,636,188,2019
Marion,HighIncome,636,188,2020
Marshall,LowIncome,450,155,2016
Marshall,LowIncome,450,155,2017
Marshall,LowIncome,450,155,2018
Marshall,LowIncome,450,155,2019
Marshall,LowIncome,450,155,2020
Marshall,LowIncome,138,80,2016
Marshall,LowIncome,138,80,2017
Marshall,LowIncome,138,80,2018
Marshall,LowIncome,138,80,2019
Marshall,LowIncome,138,80,2020
Marshall,LowIncome,174,88,2016
Marshall,LowIncome,174,88,2017
Marshall,LowIncome,174,88,2018
Marshall,LowIncome,174,88,2019
Marshall,LowIncome,174,88,2020
Marshall,LowIncome,480,181,2016
Marshall,LowIncome,480,181,2017
Marshall,LowIncome,480,181,2018
Marshall,LowIncome,480,181,2019
Marshall,LowIncome,480,181,2020
Marshall,LowIncome,359,116,2016
Marshall,LowIncome,359,116,2017
Marshall,LowIncome,359,116,2018
Marshall,LowIncome,359,116,2019
Marshall,LowIncome,359,116,2020
Marshall,LowIncome,263,81,2016
Marshall,LowIncome,263,81,2017
Marshall,LowIncome,263,81,2018
Marshall,LowIncome,263,81,2019
Marshall,LowIncome,263,81,2020
Marshall,LowIncome,272,95,2016
Marshall,LowIncome,272,95,2017
Marshall,LowIncome,272,95,2018
Marshall,LowIncome,272,95,2019
Marshall,LowIncome,272,95,2020
Marshall,MidIncome,476,135,2016
Marshall,MidIncome,476,135,2017
Marshall,MidIncome,476,135,2018
Marshall,MidIncome,476,135,2019
Marshall,MidIncome,476,135,2020
Marshall,MidIncome,478,112,2016
Marshall,MidIncome,478,112,2017
Marshall,MidIncome,478,112,2018
Marshall,MidIncome,478,112,2019
Marshall,MidIncome,478,112,2020
Marshall,MidIncome,776,170,2016
Marshall,MidIncome,776,170,2017
Marshall,MidIncome,776,170,2018
Marshall,MidIncome,776,170,2019
Marshall,MidIncome,776,170,2020
Marshall,MidIncome,"1,375",242,2016
Marshall,MidIncome,"1,375",242,2017
Marshall,MidIncome,"1,375",242,2018
Marshall,MidIncome,"1,375",242,2019
Marshall,MidIncome,"1,375",242,2020
Marshall,MidIncome,"1,885",285,2016
Marshall,MidIncome,"1,885",285,2017
Marshall,MidIncome,"1,885",285,2018
Marshall,MidIncome,"1,885",285,2019
Marshall,MidIncome,"1,885",285,2020
Marshall,MidIncome,"1,239",210,2016
Marshall,MidIncome,"1,239",210,2017
Marshall,MidIncome,"1,239",210,2018
Marshall,MidIncome,"1,239",210,2019
Marshall,MidIncome,"1,239",210,2020
Marshall,HighIncome,743,154,2016
Marshall,HighIncome,743,154,2017
Marshall,HighIncome,743,154,2018
Marshall,HighIncome,743,154,2019
Marshall,HighIncome,743,154,2020
Marshall,HighIncome,553,135,2016
Marshall,HighIncome,553,135,2017
Marshall,HighIncome,553,135,2018
Marshall,HighIncome,553,135,2019
Marshall,HighIncome,553,135,2020
Marshall,HighIncome,352,105,2016
Marshall,HighIncome,352,105,2017
Marshall,HighIncome,352,105,2018
Marshall,HighIncome,352,105,2019
Marshall,HighIncome,352,105,2020
Mills,LowIncome,32,23,2016
Mills,LowIncome,32,23,2017
Mills,LowIncome,32,23,2018
Mills,LowIncome,32,23,2019
Mills,LowIncome,32,23,2020
Mills,LowIncome,18,20,2016
Mills,LowIncome,18,20,2017
Mills,LowIncome,18,20,2018
Mills,LowIncome,18,20,2019
Mills,LowIncome,18,20,2020
Mills,LowIncome,66,39,2016
Mills,LowIncome,66,39,2017
Mills,LowIncome,66,39,2018
Mills,LowIncome,66,39,2019
Mills,LowIncome,66,39,2020
Mills,LowIncome,111,62,2016
Mills,LowIncome,111,62,2017
Mills,LowIncome,111,62,2018
Mills,LowIncome,111,62,2019
Mills,LowIncome,111,62,2020
Mills,LowIncome,81,38,2016
Mills,LowIncome,81,38,2017
Mills,LowIncome,81,38,2018
Mills,LowIncome,81,38,2019
Mills,LowIncome,81,38,2020
Mills,LowIncome,78,41,2016
Mills,LowIncome,78,41,2017
Mills,LowIncome,78,41,2018
Mills,LowIncome,78,41,2019
Mills,LowIncome,78,41,2020
Mills,LowIncome,109,57,2016
Mills,LowIncome,109,57,2017
Mills,LowIncome,109,57,2018
Mills,LowIncome,109,57,2019
Mills,LowIncome,109,57,2020
Mills,MidIncome,107,56,2016
Mills,MidIncome,107,56,2017
Mills,MidIncome,107,56,2018
Mills,MidIncome,107,56,2019
Mills,MidIncome,107,56,2020
Mills,MidIncome,124,58,2016
Mills,MidIncome,124,58,2017
Mills,MidIncome,124,58,2018
Mills,MidIncome,124,58,2019
Mills,MidIncome,124,58,2020
Mills,MidIncome,277,77,2016
Mills,MidIncome,277,77,2017
Mills,MidIncome,277,77,2018
Mills,MidIncome,277,77,2019
Mills,MidIncome,277,77,2020
Mills,MidIncome,388,71,2016
Mills,MidIncome,388,71,2017
Mills,MidIncome,388,71,2018
Mills,MidIncome,388,71,2019
Mills,MidIncome,388,71,2020
Mills,MidIncome,698,139,2016
Mills,MidIncome,698,139,2017
Mills,MidIncome,698,139,2018
Mills,MidIncome,698,139,2019
Mills,MidIncome,698,139,2020
Mills,MidIncome,517,131,2016
Mills,MidIncome,517,131,2017
Mills,MidIncome,517,131,2018
Mills,MidIncome,517,131,2019
Mills,MidIncome,517,131,2020
Mills,HighIncome,385,93,2016
Mills,HighIncome,385,93,2017
Mills,HighIncome,385,93,2018
Mills,HighIncome,385,93,2019
Mills,HighIncome,385,93,2020
Mills,HighIncome,358,91,2016
Mills,HighIncome,358,91,2017
Mills,HighIncome,358,91,2018
Mills,HighIncome,358,91,2019
Mills,HighIncome,358,91,2020
Mills,HighIncome,326,98,2016
Mills,HighIncome,326,98,2017
Mills,HighIncome,326,98,2018
Mills,HighIncome,326,98,2019
Mills,HighIncome,326,98,2020
Mitchell,LowIncome,23,23,2016
Mitchell,LowIncome,23,23,2017
Mitchell,LowIncome,23,23,2018
Mitchell,LowIncome,23,23,2019
Mitchell,LowIncome,23,23,2020
Mitchell,LowIncome,16,19,2016
Mitchell,LowIncome,16,19,2017
Mitchell,LowIncome,16,19,2018
Mitchell,LowIncome,16,19,2019
Mitchell,LowIncome,16,19,2020
Mitchell,LowIncome,83,49,2016
Mitchell,LowIncome,83,49,2017
Mitchell,LowIncome,83,49,2018
Mitchell,LowIncome,83,49,2019
Mitchell,LowIncome,83,49,2020
Mitchell,LowIncome,65,45,2016
Mitchell,LowIncome,65,45,2017
Mitchell,LowIncome,65,45,2018
Mitchell,LowIncome,65,45,2019
Mitchell,LowIncome,65,45,2020
Mitchell,LowIncome,140,63,2016
Mitchell,LowIncome,140,63,2017
Mitchell,LowIncome,140,63,2018
Mitchell,LowIncome,140,63,2019
Mitchell,LowIncome,140,63,2020
Mitchell,LowIncome,87,37,2016
Mitchell,LowIncome,87,37,2017
Mitchell,LowIncome,87,37,2018
Mitchell,LowIncome,87,37,2019
Mitchell,LowIncome,87,37,2020
Mitchell,LowIncome,131,47,2016
Mitchell,LowIncome,131,47,2017
Mitchell,LowIncome,131,47,2018
Mitchell,LowIncome,131,47,2019
Mitchell,LowIncome,131,47,2020
Mitchell,MidIncome,215,94,2016
Mitchell,MidIncome,215,94,2017
Mitchell,MidIncome,215,94,2018
Mitchell,MidIncome,215,94,2019
Mitchell,MidIncome,215,94,2020
Mitchell,MidIncome,128,52,2016
Mitchell,MidIncome,128,52,2017
Mitchell,MidIncome,128,52,2018
Mitchell,MidIncome,128,52,2019
Mitchell,MidIncome,128,52,2020
Mitchell,MidIncome,242,72,2016
Mitchell,MidIncome,242,72,2017
Mitchell,MidIncome,242,72,2018
